Teks,label
Jgn lewatkan kesempatan dpt Pulsa Rp5000 pakai SMSgroup! Bikin grup dan undang 5 teman sebelum 21 Okt 2017. Dapetin jg 24 SMS ke grup! Hub *500*000#,1.0
"Dptkan Promo DOBEL KUOTA INTERNET! s.d 20GB HANYA 20rb/bln dg beralih ke HaloKick, nomor ttp sama. SKB. Klik Disini: tsel.me/halopromo",1.0
Coba SMSgroup - grup chat utk teman & keluarga. Buat grup & undang 5 temanmu sebelum 21 Okt 2017. Dapatkan Pulsa Rp5000 dan 24 SMS ke grup! Hubungi *500*000#,1.0
"Jadilah yg pertama utk mendptkan Vivo V7+ & paket internet 14GB selama 1bln, aktifkan di *363*91#. Kunjungi Vivo Store di ITC Depok pada 8 Okt 2017. SKB",1.0
"Raih kesempatan menang 4BMW, 8HondaBrio, 40motor, 400 HP4G, 2000 pulsa@500K, 8000 vchr blanja.com.Hub *123#/Ketik HADIAH sms ke777 sblm Poin hangus 31Des17.SKB",1.0
HANYA Rp 40Rb kuota internet 2 GB serta EXTRA 5 GB 4G/15 Days dan 1 GB Video (HOOQ & VIU)/30 Days. Cek promonya di *363#. SKB,1.0
PROMO.Dapatkan paket MURAH 5GB (50rb) dan 12GB (100rb) 24 jam untuk pembelian Pulsa Internet/Kuota Internet di outlet terdekat. Berlaku sd 30 Sept.SKB,1.0
Mau Samsung Galaxy S8/J5? Voucher BelanjaOnline? Ekstra Bicara&Data? Ikut PointasticDeal di MyTelkomselApps.Klik http://tsel.me/tselpointastic1 utk register.SKB,1.0
"Menangkan Drone, IPhone 7, Camera Mirrorless, MiWatch & TCash. Ikuti Kontes Selfie #TSELSemangatMuda di IG. SKB. Info tsel.me/selfie1 & IG @TelkomselCommunity",1.0
Pelanggan Yth. Nikmati Paket Nelpon SEHARIAN ke semua operator di *100*71#. Update informasi tarif Anda di tsel.me/as atau hubungi 188 (Rp300/call),1.0
Ayo tukar POIN di *700*20# utk berpartisipasi dlm edukasi digital #internetBAIK di banyak kota dgn mendukung sekolah pilihan Anda sesuai periodenya. S&K berlaku,1.0
"Nikmati pengalaman berinteraksi dgn Asisten Virtual Telkomsel di akun LINE @Telkomsel, kapan pun & dimana saja tsel.me/lineVA",1.0
"Menangkan Instax mini tanpa diundi dg tukar poin sebanyak2nya. Tukar 10 POIN, SMS ketik: FUJI10 kirim ke 777 (GRATIS) s/d 31 Oktober 2017. SKB",1.0
"Game Action Co-op RPG Dragon Project. Buru monster & pacu adrenalin! Dapatkan 15 Gems, 10 Summon Tickets, 30.000 Gold di Duniagames! Klik http://bit.ly/2vDlvv2",1.0
Penggunaan terakhir anda adalah -16238.00 dan telah memenuhi pemakaian pulsa minimum. Masa aktif kartu anda diperpanjang selama 30 hari dan akan aktif sampai 30/09/2017,0.0
"HANYA Rp40rb kuota internet 2GB/30hr, 5GB 4G (khusus kota 4G) dan 1GB HOOQ & Viu. Cek promonya di *363#",1.0
Ngobrol makin SERU dengan Paket Nelpon MURAH mulai Rp1250 dapatkan hingga 3500 Menit. Cek di *100#. Info: 188,1.0
"Selamat, Anda mendapatkan kuota All Net sebesar 30SMS. Cek kuota di *888# atau akses My Telkomsel App.",0.0
"Selamat tambahan Flash Anda sudah aktif, berlaku s.d. 2017-08-31 23:59:59.",0.0
"PROMO 72 Tahun RI, dapatkan Paket Combo Merdeka untuk Internet, Nelp & SMS hanya dengan menukar mulai 8 POIN + Rp10 di *700# & MyTelkomsel Apps. Info: 188",1.0
Temukan promo hingga 50% utk item pilihan dari game favorit di Google Play. Cek di tsel.me/gpagustus,1.0
"Anda berkesempatan memiliki EMAS 10 gram, Tukarkan 100 POIN Telkomsel Anda Sebanyak-banyaknya, Dengan Ketik EMAS100 Kirim Ke 777 Promo s/d 31 Agustus 2017",1.0
Hot Promo! Disc 100rb setiap pembelian all produk Mizuno di https://mizuno.id/ .Tukar 30 Poin Telkomsel Anda. Ketik MIZUNO kirim ke 777. Cek poin *700#. SKB,1.0
"Selamat tambahan Flash Anda sudah aktif, berlaku s.d. 2017-08-14 23:59:59.",0.0
Potongan 75rb atau 175rb (tanpa min. transaksi) belanja produk travel & advanture berkualitas di Wearinasia.com tukar mulai 50 Tsel POIN. Hub *700*333#. SKB,1.0
Paling seru main game dg paket data GAMESMAX. Dapatkan kuota 3 GB & voucher games menarik mulai dari Rp 20rb. Aktifkan di *363*678#. Info: https://tsel.me/games,1.0
Mau liburan ke HK Disneyland atau Kawasaki Ninja? Beli in-app favorit di Google Play pake pulsa utk tingkatkan kesempatan menang! Cek http://tsel.me/festival,1.0
Paket Murah 8GB 30 hari plus extra 5 GB 4G hanya 100Rb. Dapatkan segera promonya di Outlet terdekat. Berlaku sd 31 Juli.S&K,1.0
"2017-07-23 11:30:39.Plg Yth, sisa kuota Flash Anda 0KB. Download MyTelkomsel apps di http://tsel.me/tsel utk cek kuota&beli paket Flash atau hub *363#",0.0
"2017-07-23 08:00:53.Plg Yth, sisa kuota Flash Anda 8680KB. Download MyTelkomsel apps di http://tsel.me/tsel utk cek kuota&beli paket Flash atau hub *363#",0.0
PROMO.Paket 8GB + 5GB 4G untuk pembelian Pulsa Internet 100rb di outlet terdekat. Berlaku sd 31 Juli.S&K,1.0
Mencuci Body mobil yg bnr brsih & cpt hny di Permata Car Wash. Everyday Disc 20rb. Tukar 20 poin Telkomsel anda. Ketik PERMATA kirim ke 777. cek poin *700#.SKB,1.0
"Download mobile game 3D MMORPG terbaru dari LINEGAME, Sword and Magic! Ambil kode voucher gratisnya hanya di Duniagames. Klik bit.ly/2sSVNR6",1.0
Beli Pulsa Internet 100Rb dapat 8GB & 5GB 4G. Dapatkan segera di Outlet terdekat. Berlaku sd 31 Juli.S&K,1.0
"Anda berkesempatan memiliki EMAS 10 gram, Tukarkan 100 POIN Telkomsel Anda Sebanyak-banyaknya, Dengan Ketik EMAS100 Kirim Ke 777 Promo s/d Agustus 2017",1.0
Mau Samsung Galaxy S7/J5? Voucher BelanjaOnline? Ektra Bicara&Data? Ikuti Pointastic Deal hanya di MyTelkomsel Apps. SKB,1.0
"Raih peluang menang BMW,HondaBRV,Motor HondaBeat,PaketUmroh,SamsungGalaxy S7/J5,Pulsa@1jt.Tukar TelkomselPoin dg Kupon Undian.Hub *123*5# / MyTelkomselApps.SKB",1.0
"2017-07-06 11:14:18.Plg Yth, sisa kuota Flash Anda 8084KB. Download MyTelkomsel apps di http://tsel.me/tsel utk cek kuota&beli paket Flash atau hub *363#",0.0
"2017-07-05 12:11:01.Plg Yth, sisa kuota Flash Anda 493MB. Download MyTelkomsel apps di http://tsel.me/tsel utk cek kuota&beli paket Flash atau hub *363#",0.0
"2017-07-02 07:49:51.Plg Yth, sisa kuota Flash Anda 489MB. Download MyTelkomsel apps di http://tsel.me/tsel utk cek kuota&beli paket Flash atau hub *363#",0.0
"Selamat tambahan Flash Anda sudah aktif, berlaku s.d. 2017-07-29 23:59:59.",0.0
Dapetin Extra Pulsa 10rb rupiah dan diskon hingga 80% di Google Play! Ayo beli skrg jg pake pulsa. S&K berlaku. Info: tsel.me/festival,1.0
Mau Samsung Galaxy S7/J5? Voucher BelanjaOnline? Ektra Bicara&Data? Ikuti Pointastic Deal setiap hari s/d 16 Juni 2017 hanya di MyTelkomsel Apps.,1.0
"THR Telkomsel POIN , tukarkan 50 poin sebanyak-banyaknya ketik THRJ1 kirim ke 777 dapatkan SAMSUNG J1  AceA¿ Promo sd 30 Juni 2017",1.0
"THR Telkomsel POIN, tukarkan 50 POIN sebanyak-banyaknya ketik THRJ1 kirim ke 777 dan aktifkan NSP *121*114# dapatkan SAMSUNG J1 Ace Promo s/d 30 Juni 2017",1.0
Dptkan Disc 20% utk semua Servis Perawatan Kiddycuts. Brlaku di outlet Kiddycuts tertentu di Jkt. Tukarkan 20 Poin ketik KIDDYCUTS kirim ke 777. Cek Poin *700#,1.0
Diskon hingga 80% di Google Play! Ayo beli skrg jg pake pulsa dan dapetin Extra Pulsa 10rb. S&K berlaku. Info: tsel.me/festival,1.0
Nikmati yunmy nya DOMINOCAKE disc 20 % Birthday cake dan Wedding cake. Tukar 30 Poin Telkomsel anda. Ketik DOMINOCAKE kirim ke 777.Cek Poin *700#. SKB,1.0
"Mau dpt SamsungGalaxy S7/J5,Voucher BelanjaOnline,DLL? Tukar TselPoin Anda di PointasticDeal setiap hari selama 30 Mei s/d 21 Juni hanya di MyTelkomsel Apps.SKB",1.0
"Sekarang lebih mudah isi ulang pulsa lewat MyTelkomsel App dg pilih menu add credit, tersedia nominal pulsa mulai 25rb sd 1jt, akses di http://tsel.me/pulsa",1.0
Mau Samsung Galaxy S7/J5? Voucher BelanjaOnline? Ektra Bicara&Data? Tunggu kejutannya di Pointastic Deal. Klik tsel.me/1 utk Update MyTelkomsel Apps terbaru.,1.0
Pelanggan Yth. Nikmati Paket Nelpon ke semua operator di *888*369#. Update informasi tariff Anda di tsel.me/as atau hubungi 188 (Rp300/call),1.0
"Berbagi kebaikan dengan TRANSFER PULSA cara baru, segera SMS ketik: TPULSA (spasi) NOMINAL kirim ke nomor tujuan trf. Contoh: TPULSA 5000 ke 081234xxxxxx .SKB",1.0
HANYA Rp10rb kuota internet 500MB/30hr serta EXTRA 1GB HOOQ/Viu. Cek promonya di *363# .SKB,1.0
"Registrasi ulang kartu Prabayar Anda,dptkan kupon undian utk meraih mobil &  lainnya sd 31Jul17. Ketik: ULANG<spasi>NIK#NoKartuKeluarga ke 4444. Cek kupon *123#",1.0
HANYA Rp10rb kuota internet 500MB/30hr serta EXTRA 1GB HOOQ & Viu. Cek promonya di *363#,1.0
Promo poin spesial! Dptkan disc 50% prduk Designer di Muslimarket.com. Tukar 30 Poin Telkomsel. Ketik MUSLIM50 kirim ke 777. info https://goo.gl/FFdNVc . SKB,1.0
Raih kesempatan dpt Samsung Galaxy A5 dan Saldo Tcash.Tukar 55 poin sebanyak-banyaknya Ketik SAMS kirim ke 777 promo s/d 31 Mei 2017,1.0
Nikmati wahana bermain air Snowbay Water Park disc 40% Weekday & 45% Weekend utk 2 org. Tukar 30 Poin Telkomsel anda. Ketik SNOWBAY kirim ke 777. Cek Poin *700#,1.0
Dptkan disc 25rb (min. trx 75rb) atau disc 50rb (min trx 150rb) belanja produk fashion terjangkau di Vipplaza.co.id mulai tukar 10 Tsel POIN. Hub *700*250#.S&K,1.0
"2017-04-30 20:52:17.Plg Yth, sisa kuota Flash Anda 0KB. Download MyTelkomsel apps di http://tsel.me/tsel utk cek kuota&beli paket Flash atau hub *363#",0.0
"2017-04-30 20:46:40.Plg Yth, sisa kuota Flash Anda 7656KB. Download MyTelkomsel apps di http://tsel.me/tsel utk cek kuota&beli paket Flash atau hub *363#",0.0
"2017-04-30 16:15:56.Plg Yth, sisa kuota Flash Anda 491MB. Download MyTelkomsel apps di http://tsel.me/tsel utk cek kuota&beli paket Flash atau hub *363#",0.0
"Pelanggan Yth.,aktifkan  3G/4G pada ponsel Anda dan nikmati layanan telekomunikasi yg lebih baik dgn jaringan terluas Telkomsel. Hub 188/GraPARI terdekat",1.0
Beli GigaMax sekarang!!! paket internet Telkomsel kuota hingga 20GB/30hr (2GB+8GB 4G+10GB HOOQ/VIU). Harga mulai Rp 119.000 sesuai zona. Hub *363*1*5*4# .SKB,1.0
Aktifkan paket internet terbaik Telkomsel!! Flash Kuota 13GB/30hr (4GB+3GB 4G+6GB HOOQ/VIU). Harga mulai Rp 155.000 sesuai zona. Hub *363*1*3*4# .SKB,1.0
Hot Promo! Disc 100rb setiap pembelian all produk Piero di www.pieroindonesia.com/ . Tukar 30 Poin Telkomsel Anda. Ketik PIERO kirim ke 777. Cek poin *700#. SKB,1.0
"Anda punya riwayat diabetes,kolesterol tinggi & lainnya?Dptkan diskon 20% Paket Healthybox Katering Diet dgn tukar 20 Telkomsel Poin Anda,akses *700*357#.S&K",1.0
Galau plh kaca mata? Ke OPTIK MIKEDA. Ada diskon 20%+10% utk pembelian kacamata komplit. Tukar 20 Poin Telkomsel. Ketik OPTIKMIKEDA ke 777. Cek Poin *700#. SKB,1.0
Internetan di akhir pekan makin seru dgn GigaMax!!! kuota hingga 20GB/30hr (2GB+8GB 4G+10GB HOOQ/VIU). Harga mulai Rp 119.000 sesuai zona. Hub *363*1*5*4# .SKB,1.0
Mau Samsung S7/J5/Voucher BelanjaOnline/Ektra Bicara&Data? Tunggu kejutannya di PointasticDeal. Klik http://tsel.me/mytsel1 utk Update MyTelkomsel Apps terbaru,1.0
"Cashback hingga 20 % utk setiap pembelian dgn TCASH di catering service Balai Kartini, Indonesia Games Championship,21-23 Apr. SKB.Info promo tsel.me/tappromo",1.0
"Tips Inet & Telp lebih lancar. Ubah signal di HP menjadi jaringan 3G/ 4G! pilih pengaturan/setting, pilih jaringan/network, pilih 3G/4G.Hub graPARI terdekat!",1.0
Dapatkan potongan harga mulai dr 50% utk Aplikasi dan Game Favoritmu di Google Play hanya dg pulsa Telkomsel. Cek skrg jg di http://tsel.me/goapril,1.0
HANYA Rp20rb kuota internet 1.2GB/30hr serta  EXTRA 1GB HOOQ & Viu. Cek promonya di *363#,1.0
Belanja aksesoris menarik & dptkan Disc 20%. Kunjungi TokoPDA.com terdkt. Tukar 30 Poin Tsel. Ketik TOKOPDA kirim ke 777. Info http://tinyurl.com/gn99s2s .SKB,1.0
YEAY! Kejutan Cashback 20% atau Free Tea Latte di Gambino setiap hari! Khusus pengguna TCASH TAP. S&K berlaku. Info tsel.me/tappromo,1.0
"Raih hadiah total 500 juta rupiah, segera daftarkan tim kamu ke event game online terbesar, Indonesia Games Championship. Daftar di tsel.me/igc",1.0
"Aktifkan internet 2GB + bonus1GB utk free access Clash royale, COC, Vain Glory, Crisis Action selama 30hr. Aktifkan di *363*678# dr HP mu, harga mulai 20rb. SKB",1.0
"Tukar Poin anda sebanyak banyaknya dan dapatkan Apple Iphone 6,Ketik IPHONE6 Kirim ke 777 . Pemenang adalah penukar 100 poin terbanyak,promo s/d 30/04/17.",1.0
"Saksikan JKT48, J-ROCKS, Fun Match, hadiah menarik di event Indonesia Games Championship, Balai Kartini Jakarta, 21-23 Apr. Dptkan undangan di tsel.me/igc",1.0
Pelanggan Yth. Nikmati gratis 30 sms berkali-kali ke sesama Telkomsel dengan kirim mulai 5 sms. Info Hub: 188 (Rp 300/call) atau lihat di tsel.me/as,1.0
Internetan di akhir pekan makin seru dgn Flash BONUS kuota hingga 14.5GB/30hr (3.5GB+5GB 4G+6GB HOOQ). Harga mulai Rp 160.000 sesuai zona. Hub *363*2*3*6# .SKB,1.0
"Nikmati cashback 85rb di SHOPBACK utk pelanggan yg melakukan registrasi pertama kali. Tukar 20 Tsel POIN & akses www.shopback.co.id/tsel ,hub *700*888#. S&K",1.0
Mau berbagi Pulsa ke Sesama Pengguna Telkomsel? Ketik *858*NomorTujuan*NominalTransfer# lalu tunggu SMS konfirmasinya.,1.0
Terima kasih telah melakukan isi ulang. Beli Paket Combo Mania 100mnt+50SMS+5MB dg cara ketik CM ON kirim ke 8999. Harga mulai Rp 2750 kec. Papua Maluku. Info:188,1.0
Your verification code is : jzck. Jangan berikan kode ini kepada orang lain. Kode ini hanya digunakan untuk menikmati layanan MyGraPARI,0.0
Your verification code is : h30s. Jangan berikan kode ini kepada orang lain. Kode ini hanya digunakan untuk menikmati layanan MyGraPARI,0.0
Your verification code is : dvi7. Jangan berikan kode ini kepada orang lain. Kode ini hanya digunakan untuk menikmati layanan MyGraPARI,0.0
Your verification code is : sddz. Jangan berikan kode ini kepada orang lain. Kode ini hanya digunakan untuk menikmati layanan MyGraPARI,0.0
"Selamat tambahan Flash Anda sudah aktif, berlaku s.d. 2017-05-04 23:59:59.",0.0
"Selamat tambahan Flash Midnight07 Anda sudah aktif, berlaku s.d. 2017-05-05 23:59:59.",0.0
"Selamat datang di simPATI. Cek paket nelpon, sms, & internet di *999# atau download MyTelkomsel apps di tsel.me/mytelkomsel simPATI. #YourEverydayDiscoveries",0.0
"2017-04-05 21:45:31.Plg Yth, sisa kuota Flash Anda 8592KB. Download MyTelkomsel apps di http://tsel.me/tsel utk cek kuota&beli paket Flash atau hub *363#",0.0
"2017-04-05 21:45:45.Plg Yth, sisa kuota Flash Anda 292KB. Download MyTelkomsel apps di http://tsel.me/tsel utk cek kuota&beli paket Flash atau hub *363#",0.0
"Dapetin potongan harga mulai dr 50% utk in-app di Crisis Action, Cookie Run, Lords Mobile & banyak lg game favoritmu. Cek skrg jg di http://tsel.me/goapril",1.0
Aktifkan paket internet terbaik Telkomsel!! Flash Kuota 14.5GB/30hr (3.5GB+5GB 4G+6GB HOOQ). Harga mulai Rp 160.000 sesuai zona. Hub *363*2*3*6# .SKB,1.0
"2017-04-04 22:32:39.Plg Yth, sisa kuota Flash Anda 490MB. Download MyTelkomsel apps di http://tsel.me/tsel utk cek kuota&beli paket Flash atau hub *363#",0.0
"Buat yang ngaku gamers, kamu bisa beli games pilihan di Google Play Store hanya dgn pulsa Telkomsel! Cek info di http://tsel.me/lnygames . SKB",1.0
"Tukar 20 Telkomsel POIN dptkan potongan 100rb utk pembelian Tiket Konser Rossa hub *700*86#, klik http://tsel.me/rossa  Periode sd 12 April 2017. S&K Berlaku.",1.0
"Sekarang lebih mudah isi ulang pulsa lewat MyTelkomsel App dengan pilih menu add credit, akses di tsel.me/pulsa",1.0
Aktifkan paket internet terbaik Telkomsel!! Flash Kuota 12GB/30hr (2GB+5GB 4G+5GB HOOQ). Harga mulai Rp 100.000 sesuai zona. Hub *363*2*3# .SKB,1.0
"Download apps Langitmusik dr googleplay store, dan aktifkan paket premiumnya hanya Rp22rb utk lagu2 update. Klik http://bit.ly/25lNVqp utk download appsnya. SKB",1.0
HARI TERAKHIR! Belanja di GooglePlay min Rp 5rb pake pulsa Telkomsel & dptkan EKSTRA KUOTA 200 MB. Promo sd 28Mar17. SKB. Info 188,1.0
"2017-03-26 09:22:10.Plg Yth, sisa kuota Flash Anda 164KB. Download MyTelkomsel apps di http://tsel.me/tsel utk cek kuota&beli paket Flash atau hub *363#",0.0
"2017-03-26 09:21:45.Plg Yth, sisa kuota Flash Anda 8464KB. Download MyTelkomsel apps di http://tsel.me/tsel utk cek kuota&beli paket Flash atau hub *363#",0.0
"Khusus untuk Anda! Isi pulsa sd Rp30rb dapatkan EXTRA Rp10rb pulsa Tsel untuk 3 hari. Promo sd 28Mar17, SKB.",1.0
Internetan di akhir pekan makin seru dgn Flash BONUS kuota hingga 10GB. Flash 12GB/30hr (2GB+5GB 4G+5GB HOOQ). Mulai Rp 100.000 sesuai zona. Hub *100*473# .SKB,1.0
"2017-03-25 00:44:56.Plg Yth, sisa kuota Flash Anda 490MB. Download MyTelkomsel apps di http://tsel.me/tsel utk cek kuota&beli paket Flash atau hub *363#",0.0
Mau DOUBLE UNTUNG?! Belanja di GooglePlay min Rp 5rb pake pulsa Telkomsel & dptkan KUOTA 200 MB. Promo sd 28Mar17. SKB. Info 188,1.0
Diskon s.d. 100rb untuk pembelian tiket transportasi & perjalanan di TWALLET. S&K berlaku. Info tsel.me/tappromo,1.0
"Khusus untuk Anda! Isi pulsa sd Rp30rb dapatkan EXTRA Rp10rb pulsa Tsel untuk 3 hari. Promo sd 17Mar17, SKB.",1.0
Ekstra T-Cash Rp.100rb langsung utk 100 aktivasi Halo Kick pertama di booth kartuHalo graPARI Graha Merah Putih s/d tgl 6 Apr2017. SKB,1.0
HARI TERAKHIR! Lakukan pembelian di GooglePlay min Rp 5rb pake pulsa Telkomsel & dptkan EKSTRA KUOTA 200 MB. Promo sd 14Mar17. SKB. Info 188,1.0
Bayar #pakeTCASH di Telkom Craft Indonesia di Hall A JCC Senayan 10-12 Maret 2017 dan dapatkan cashback TCASH up to 20%! .SKB,1.0
"2017-03-10 22:21:36.Plg Yth, sisa kuota Flash Anda 24KB. Download MyTelkomsel apps di http://tsel.me/tsel utk cek kuota&beli paket Flash atau hub *363#",0.0
"2017-03-10 17:37:34.Plg Yth, sisa kuota Flash Anda 8504KB. Download MyTelkomsel apps di http://tsel.me/tsel utk cek kuota&beli paket Flash atau hub *363#",0.0
"Aktifkan paket internet terbaik Telkomsel!! Flash Kuota 14,5GB/30hr (3,5GB+5GB 4G+6GB HOOQ). Harga mulai Rp 160.000 sesuai zona. Hub *100*474# .SKB",1.0
Anda memiliki:  242.40  MB Flash berlaku s/d 2017-04-07 23:59:59,0.0
"2017-03-08 14:10:15.Plg Yth, sisa kuota Flash Anda 492MB. Download MyTelkomsel apps di http://tsel.me/tsel utk cek kuota&beli paket Flash atau hub *363#",0.0
"Khusus untuk Anda! Isi pulsa sd Rp30rb dapatkan EXTRA pulsa Tsel Rp5rb untuk 3 hari. Promo sd 11Mar17, SKB.",1.0
Anda memiliki:  500.00  MB Flash berlaku s/d 2017-04-07 23:59:59,0.0
Wow.. Ternyata ini cara dpt KUOTA EKSTRA! Belanja di GooglePlay min Rp 5rb pake pulsa Telkomsel & dptkan KUOTA 200 MB. Promo sd 14Mar17. SKB. Info 188,1.0
Ayo Internetan pake @wifi.id sambil nonton film box office GRATIS dari Catchplay! ketik sms NET 20000 kirim ke 98108. S&K berlaku. CS: 147,1.0
"Beli item games favorit di Google Play  pake pulsa utk raih Kawasaki Ninja 250, Trip HK Disneyland & berbagai hadiah keren lainnya! Cek http://tsel.me/festival",1.0
"Khusus untuk Anda! Isi pulsa sd Rp50rb dapatkan EXTRA pulsa Tsel Rp5rb untuk 3 hari. Promo sd 06Mar17, SKB.",1.0
"GAMPANG! beli voucher Game Online di HP Mu, Akses *900*80# utk pembelian voucher Point Blank, STEAM, Garena, Gemschool, dll (CS : 133/188)",1.0
HARI TERAKHIR! Lakukan pembelian di GooglePlay min Rp 15rb pake pulsa Telkomsel & dptkan EKSTRA KUOTA 100 MB. Promo sd 28Feb17. SKB. Info 188,1.0
"Internetan akhir pekan makin seru dgn Flash BONUS kuota hingga 10GB. Flash 14,5GB/30hr (3,5GB+5GB 4G+6GB HOOQ). Mulai Rp 160.000 sesuai zona. Hub *100*474# .SKB",1.0
"Dptkan 20GB,100Mnt,200SMS,300Poin,50rb Tcash,HOOQ,VIU,MusicMax mulai Rp 100rb/bln dg beralih ke HaloKick, nomor ttp sama.Info 188,daftar&SKB tsel.me/HaloPromo",1.0
"Pelanggan Yth, Nikmati tambahan 30 SMS ke semua operator (skema berulang) dengan kirim MULAI 4 SMS (Rp 275/SMS). Info tsel.me/as atau hub 188 (Rp 300/call). S&K",1.0
Kuota internet Anda telah habis. Selanjutnya dikenakan tarif non paket. Aktifkan kembali Paket Flash Anda di *363# atau download MyTelkomsel app di http://tsel.me/1.,0.0
"2017-02-23 20:09:14.Plg Yth, sisa kuota Flash Anda 1668KB. Download MyTelkomsel apps di http://tsel.me/tsel utk cek kuota&beli paket Flash atau hub *363#",0.0
Sst.. cuma buat kamu! Lakukan pembelian di GooglePlay min Rp 15rb pake pulsa Telkomsel & dptkan EKSTRA KUOTA 100 MB. Promo sd 28Feb17. SKB. Info 188,1.0
"Pulsa internet Rp 100 rb dengan quota s/d 14,5 GB sesuai zona, kunjungi outlet terdekat.SKB",1.0
Nikmati paket internet terbaik Telkomsel!! Flash Kuota 12GB/30hr (2GB+5GB 4G+5GB HOOQ). Harga mulai Rp 100.000 sesuai zona. Hub *363*2*3# .SKB,1.0
Anda memiliki: 4394 Flash berlaku s/d 2017-02-19 23:59:59,0.0
Anda memiliki:  10.04  MB Flash berlaku s/d 2017-03-03 23:59:59,0.0
"2017-02-18 16:32:18.Plg Yth, sisa kuota Flash Anda 7868KB. Download MyTelkomsel apps di http://tsel.me/tsel utk cek kuota&beli paket Flash atau hub *363#",0.0
Anda memiliki:  16.10  MB Flash berlaku s/d 2017-03-03 23:59:59,0.0
Anda memiliki:  23.01  MB Flash berlaku s/d 2017-03-03 23:59:59,0.0
Diskon 20% di Bakmi GM setiap hari hanya dengan TCASH TAP! S&K berlaku. Dapatkan stiker TCASH TAP di GraPARI terdekat! Info tsel.me/tappromo,1.0
Anda memiliki:  20.30  MB Flash berlaku s/d 2017-03-03 23:59:59,0.0
Buy1Get1FREE Cup Reguler Tebu di Simply khusus untuk penggguna TCASH TAP! Dptkn stiker TCASH TAP di GraPARI & Alfamart. S&K berlaku. Info klik tsel.me/tappromo,1.0
Anda memiliki:  408.93  MB Flash berlaku s/d 2017-03-03 23:59:59,0.0
Anda memiliki:  405.05  MB Flash berlaku s/d 2017-03-03 23:59:59,0.0
"2017-02-12 20:56:39.Plg Yth, sisa kuota Flash Anda 496MB. Download MyTelkomsel apps di http://tsel.me/tsel utk cek kuota&beli paket Flash atau hub *363#",0.0
Anda memiliki:  500.00  MB Flash berlaku s/d 2017-03-03 23:59:59,0.0
Ekstra Rp20rb/3hr Pulsa Tsel (00-12) utk setiap pembelian Paket Internet bulanan di aplikasi MyTelkomsel atau kunjungi tsel.me/mytsel1 Promo s/d 11 Feb 2017.,1.0
2 HARI LAGI! Lakukan pembelian di GooglePlay min Rp 15rb pake pulsa Telkomsel & dptkan EKSTRA KUOTA 100 MB. Promo sd 14Feb17. SKB. Info 188,1.0
"2017-02-10 23:41:10.Plg Yth, sisa kuota Flash Anda 124KB. Download MyTelkomsel apps di http://tsel.me/tsel utk cek kuota&beli paket Flash atau hub *363#",0.0
"2017-02-10 23:40:28.Plg Yth, sisa kuota Flash Anda 8424KB. Download MyTelkomsel apps di http://tsel.me/tsel utk cek kuota&beli paket Flash atau hub *363#",0.0
Anda memiliki:  242.86  MB Flash4G berlaku s/d 2017-03-03 23:59:59,0.0
Anda memiliki:  468.52  MB Flash4G berlaku s/d 2017-03-03 23:59:59,0.0
"2017-02-10 16:04:23.Plg Yth, sisa kuota Flash Anda 495MB. Download MyTelkomsel apps di http://tsel.me/tsel utk cek kuota&beli paket Flash atau hub *363#",0.0
"Pulsa internet Rp 50 rb dengan quota s/d 6,5 GB sesuai zona, kunjungi outlet terdekat.SKB",1.0
Anda memiliki:  1272.67  MB Flash4G berlaku s/d 2017-03-03 23:59:59,0.0
Anda memiliki:  1689.64  MB Flash4G berlaku s/d 2017-03-03 23:59:59,0.0
"Mau Hadiah Handphone 4G? Ketik PKUHADIAH kirim ke 777 (potong 20 poin). Makin sering ikut, makin besar kesempatan menang. Periode sd Maret 2017. S&K berlaku.",1.0
"Buat harimu makin seru. Cukup pakai pulsa Telkomsel, kini kamu bisa mendapatkan paket exclusive di Clash of King. Info http://tsel.me/lnygames",1.0
Anda memiliki:  2534.25  MB Flash4G berlaku s/d 2017-03-03 23:59:59,0.0
Anda memiliki:  2660.25  MB Flash4G berlaku s/d 2017-03-03 23:59:59,0.0
GRATIS Hot Coffee/Teh Tarik di Ya Kun Kaya Toast Jakarta & Tangerang! Khusus pengguna TCASH TAP! S&K Berlaku. Info klik tsel.me/tappromo,1.0
"Khusus untuk anda! Isi pulsa sd Rp30rb, dapatkan Total Pulsa Rp35rb (5rb pulsa Tsel utk 3 hari). Promo sd 11Feb17. Cek kuota di *888#. SKB.",1.0
Anda memiliki:  3262.73  MB Flash4G berlaku s/d 2017-03-03 23:59:59,0.0
Anda memiliki:  3505.69  MB Flash4G berlaku s/d 2017-03-03 23:59:59,0.0
Spesial utk Anda! Lakukan pembelian di GooglePlay min Rp 15rb pake pulsa Telkomsel & dptkan EKSTRA KUOTA 100 MB. Promo sd 14Feb17. SKB. Info 188,1.0
Anda memiliki:  4330.21  MB Flash4G berlaku s/d 2017-03-03 23:59:59,0.0
Anda memiliki:  4376.53  MB Flash4G berlaku s/d 2017-03-03 23:59:59,0.0
"Clash of Clans, Crisis Action, Clash of Kings,dll lagi ada promo pembelian Gems/Items lho Guys. Buruan beli pakai Pulsa Telkomsel sebelum kehabisan promo. SKB",1.0
